invoice_id,seller_id,buyer_id,invoice_date,amount,gst_amount,itc_claimed,invoice_items,status,payment_method
D06I67002,D06C8496,D06C2885,2024-02-20,35057.7,3548.74,2158.85,4563;7324,Pending,Cash
D06I23353,D06C1854,D06C7445,2024-03-03,8915.58,549.94,686.32,4080,Paid,Bank Transfer
D06I24783,D06C9522,D06C8640,2024-02-24,31786.87,3223.54,5436.72,9977;2190;4372,Paid,Bank Transfer
D06I10373,D06C9881,D06C4169,2024-02-02,33183.51,2548.78,5536.94,8766;9055,Paid,Cheque
D06I17265,D06C7302,D06C8583,2024-01-06,2597.31,367.59,147.58,8588,Paid,UPI
D06I63273,D06C5748,D06C5860,2024-03-28,15203.63,1210.5,2090.35,2403;8891,Pending,UPI
D06I53210,D06C4296,D06C8700,2024-03-01,65996.15,10043.91,6019.95,4705,Cancelled,Cash
D06I55331,D06C5340,D06C1856,2024-02-09,796172.28,88305.59,100065.69,9420;1186;7537,Paid,UPI
D06I38440,D06C6706,D06C6741,2024-04-04,10943.51,991.55,1842.37,7885,Cancelled,Cash
D06I15870,D06C6305,D06C9151,2024-05-19,55539.24,9406.98,9995.79,8109;4942;4679,Pending,Cash
D06I31084,D06C2652,D06C9429,2024-03-07,332826.66,54585.35,57831.35,4234,Paid,Cheque
D06I11076,D06C1208,D06C8285,2024-01-07,26951.29,2939.4,3686.2,3399;1096;5870,Pending,Cash
D06I74180,D06C2467,D06C4697,2024-01-21,14073.28,1366.56,1564.55,1541;4785;4441,Pending,UPI
D06I90592,D06C6051,D06C7809,2024-04-27,49717.05,5839.02,5052.73,1178;1347;6009,Cancelled,UPI
D06I89428,D06C4203,D06C9559,2024-05-19,20188.6,2385.27,3035.02,2202,Cancelled,Bank Transfer
D06I91597,D06C4986,D06C8386,2024-04-18,25950.94,1669.34,1993.45,8513;6753;1465,Pending,Bank Transfer
D06I67582,D06C8347,D06C3586,2024-04-13,16576.57,1625.93,2852.57,3564,Paid,Bank Transfer
D06I39525,D06C4669,D06C5595,2024-04-14,19687.22,1304.39,1469.91,4977;2942;5884,Cancelled,Cash
D06I82226,D06C7258,D06C9692,2024-03-29,30678.32,4124.27,4776.03,6393;7873,Paid,Bank Transfer
D06I84855,D06C2727,D06C1208,2024-05-31,46108.71,4896.52,4204.49,6928;8331;6165,Pending,Cheque
D06I29387,D06C2705,D06C6128,2024-02-12,31007.26,2149.01,1555.02,3952;5562;8756,Paid,Cash
D06I64024,D06C9134,D06C4723,2024-05-31,30232.69,3257.25,2795.45,6805;6636,Cancelled,Bank Transfer
D06I97192,D06C1955,D06C5425,2024-02-23,13539.24,2316.84,2256.52,2542;8579,Cancelled,Bank Transfer
D06I77728,D06C8973,D06C2160,2024-06-02,56088.35,5170.03,2953.09,6525;6196;7830,Paid,UPI
D06I10511,D06C5295,D06C1996,2024-05-08,116159.87,19854.6,10410.61,2934;8192,Pending,Cheque
D06I36778,D06C1433,D06C6483,2024-04-29,18400.62,2001.67,1164.08,9380,Paid,UPI
D06I46947,D06C8212,D06C3616,2024-03-11,536824.38,77191.46,65390.03,6802;3622;2025,Cancelled,Cheque
D06I34241,D06C1832,D06C4216,2024-05-15,18881.47,1650.49,2372.6,3656,Cancelled,Cheque
D06I40893,D06C6257,D06C5599,2024-04-21,21868.09,2848.23,2851.31,1296;2606,Cancelled,UPI
D06I36763,D06C5059,D06C4572,2024-05-02,15216.48,1133.34,1638.85,3678;3171;5337,Paid,Bank Transfer
D06I99831,D06C5681,D06C6786,2024-05-24,793462.35,48569.95,136007.83,2560;8150,Pending,UPI
D06I40970,D06C2131,D06C7865,2024-01-18,582925.43,33731.49,45933.95,6779,Paid,Cash
D06I52917,D06C4980,D06C5384,2024-05-03,22185.8,3138.88,3718.4,7731;8589,Paid,Bank Transfer
D06I59103,D06C5981,D06C5611,2024-03-31,13013.92,1630.21,2245.99,9684;1433;5732,Paid,Bank Transfer
D06I47324,D06C9299,D06C3106,2024-01-14,16943.15,2833.82,884.93,3283,Paid,Cash
D06I66926,D06C1739,D06C3555,2024-03-20,41961.41,3068.59,4951.26,9003;9006;8040,Pending,Cheque
D06I71373,D06C9113,D06C1615,2024-02-16,15279.41,809.4,813.48,5183;4302,Pending,UPI
D06I37007,D06C3858,D06C7971,2024-03-09,19285.04,1901.78,2290.38,9656;7069;7712,Pending,Bank Transfer
D06I61230,D06C7258,D06C9881,2024-05-12,10134.45,604.99,1380.7,7938;6447,Cancelled,Bank Transfer
D06I30483,D06C1784,D06C8088,2024-01-22,36317.36,2385.5,5882.99,1966;7508;2870,Pending,Cheque
D06I38225,D06C2160,D06C3138,2024-03-15,4594.65,491.21,694.39,4637;8762;4160,Cancelled,Cash
D06I90156,D06C1486,D06C1153,2024-02-23,17546.69,2118.25,1205.33,9578;9920;7058,Pending,Cash
D06I70159,D06C7565,D06C5955,2024-06-10,158357.27,11956.14,25808.77,8360;1125;2182,Pending,UPI
D06I86024,D06C5663,D06C9954,2024-02-19,21851.84,2948.18,1881.25,9815,Pending,Cheque
D06I57573,D06C7424,D06C9786,2024-06-12,51046.45,6133.52,6494.44,7107;3837,Paid,Cheque
D06I39540,D06C3812,D06C8031,2024-06-12,18950.08,2369.13,2292.75,5383;3741;6219,Paid,Bank Transfer
D06I32327,D06C4378,D06C8726,2024-01-26,23357.0,2407.58,1730.46,8677;2285;5306,Pending,Cash
D06I41490,D06C3748,D06C6451,2024-06-15,8067.7,828.4,425.06,2400;8977;4804,Cancelled,Bank Transfer
D06I82906,D06C3713,D06C2727,2024-02-26,17140.48,1672.05,1914.7,6978,Cancelled,Bank Transfer
D06I71323,D06C3820,D06C5078,2024-02-28,15540.34,1350.47,1605.74,2488;5560,Pending,Cheque
D06I61984,D06C6656,D06C6128,2024-06-07,32701.48,2792.24,4587.16,4515;8232,Pending,Cash
D06I78842,D06C7483,D06C7511,2024-03-04,28465.24,5051.76,5086.34,3023,Pending,UPI
D06I21363,D06C3223,D06C1813,2024-03-02,33593.63,5673.84,3476.84,2801;8938,Cancelled,UPI
D06I59143,D06C8429,D06C6148,2024-01-01,26932.17,1445.4,1970.24,7725;6211;8769,Paid,Bank Transfer
D06I22932,D06C6043,D06C8429,2024-01-02,59815.34,8468.75,5156.6,9656,Paid,Cash
D06I99176,D06C9533,D06C9832,2024-04-19,7996.39,1139.76,883.83,7084,Pending,Cheque
D06I52117,D06C1001,D06C8182,2024-02-15,447144.39,54151.91,62844.37,5662,Paid,Bank Transfer
D06I40256,D06C3844,D06C6097,2024-03-16,22986.56,3771.66,2991.16,2447,Paid,Bank Transfer
D06I54193,D06C9908,D06C5780,2024-04-05,9603.24,1447.54,491.51,4684,Pending,Cheque
D06I82383,D06C4055,D06C3957,2024-02-21,18936.67,2618.74,1865.97,2221;1379;2725,Paid,Cheque
D06I33175,D06C8201,D06C1164,2024-04-23,577184.19,44975.79,62848.94,4164;7971,Cancelled,Cash
D06I61677,D06C7476,D06C6949,2024-02-28,23824.93,4222.28,4205.85,1047,Pending,Bank Transfer
D06I85065,D06C8992,D06C9559,2024-01-30,180111.71,24286.53,32168.61,1726,Cancelled,Cheque
D06I90920,D06C8779,D06C7070,2024-06-10,23599.8,3479.48,3252.91,2121,Pending,UPI
D06I74253,D06C1339,D06C7911,2024-01-18,16819.85,2725.67,2175.96,5312;5522,Pending,Cheque
D06I15168,D06C7195,D06C1420,2024-04-11,30137.29,1875.34,5111.01,1534;7856;9722,Cancelled,Bank Transfer
D06I22693,D06C8464,D06C7728,2024-05-14,54296.59,4987.11,7688.8,2946,Cancelled,UPI
D06I33619,D06C9658,D06C3616,2024-04-25,4577.38,365.69,809.13,9035;7668;6710,Pending,UPI
D06I60670,D06C7565,D06C4965,2024-03-14,435454.65,50221.34,46787.89,2538;5336,Cancelled,Cash
D06I30784,D06C3957,D06C1160,2024-04-20,373452.56,58574.29,25671.22,9362;7275;3281,Paid,Bank Transfer
D06I75437,D06C9935,D06C2458,2024-04-22,72972.39,11123.45,7051.07,1736,Paid,Bank Transfer
D06I76175,D06C5311,D06C8885,2024-05-24,13900.47,1760.28,1481.71,5564;2065;4351,Cancelled,Cash
D06I91095,D06C8287,D06C7232,2024-03-19,5545.45,709.07,910.24,4283;4421;5556,Pending,Cheque
D06I52928,D06C5699,D06C2427,2024-03-12,7234.1,864.24,1279.72,2842,Pending,UPI
D06I79778,D06C9834,D06C5748,2024-02-18,18733.77,3357.32,1877.38,8903;9109;7283,Paid,Bank Transfer
D06I33165,D06C7309,D06C8485,2024-03-13,27474.92,3821.72,4393.4,5344,Cancelled,UPI
D06I63531,D06C6067,D06C7487,2024-06-11,338486.23,33983.3,58048.23,9304;8039,Cancelled,UPI
D06I35461,D06C4789,D06C3177,2024-01-30,25380.2,3515.99,2651.95,8800;6287;6499,Cancelled,UPI
D06I64410,D06C6576,D06C1784,2024-02-28,292625.52,17808.17,48576.23,1995;3656,Pending,Cash
D06I63719,D06C1701,D06C7476,2024-06-28,5144.67,531.21,857.3,6904;9670,Paid,Bank Transfer
D06I96356,D06C7334,D06C2543,2024-06-28,28973.5,2893.38,2806.73,7104;8752;7433,Paid,Cheque
D06I73469,D06C6060,D06C6949,2024-02-14,21800.63,2901.34,1475.57,6435;2716;1945,Pending,Cash
D06I11141,D06C1955,D06C7609,2024-04-27,19239.49,3308.81,2265.19,7897,Cancelled,Cash
D06I56393,D06C8746,D06C2737,2024-01-25,30395.64,2526.68,2011.91,8412;2382;8382,Paid,Cash
D06I77722,D06C6305,D06C5959,2024-03-19,12028.04,774.53,953.98,6416;5035,Pending,UPI
D06I32185,D06C5085,D06C4270,2024-03-17,24890.29,2641.47,3883.95,9815;3588,Pending,Cash
D06I49776,D06C2746,D06C6748,2024-04-01,15147.37,1078.26,1678.32,8663,Paid,Bank Transfer
D06I67334,D06C5990,D06C5870,2024-03-14,22226.75,3510.46,3417.52,8318;6201;3547,Pending,Cheque
D06I17597,D06C2410,D06C7591,2024-06-22,6563.38,455.02,727.76,3985;2224,Paid,UPI
D06I68531,D06C4893,D06C9299,2024-06-27,6974.57,490.11,1151.35,7076;3113,Paid,Bank Transfer
D06I39755,D06C6719,D06C6363,2024-02-23,11592.97,1187.8,2040.58,7967,Pending,Bank Transfer
D06I66517,D06C2683,D06C3748,2024-05-23,20034.67,2231.34,1963.15,2909,Pending,UPI
D06I26942,D06C8548,D06C4986,2024-02-10,16643.3,2791.12,1144.11,7178;4383,Pending,Bank Transfer
D06I31284,D06C7302,D06C4914,2024-03-20,9058.55,846.69,1479.78,9423;3618;2473,Cancelled,Cash
D06I81221,D06C9327,D06C7943,2024-06-24,59006.46,5651.33,6535.5,6006;2136;1846,Cancelled,Bank Transfer
D06I80730,D06C9913,D06C2683,2024-03-04,57353.71,10279.15,6189.94,4950,Paid,UPI
D06I74628,D06C5311,D06C2856,2024-06-04,56779.61,5007.99,9126.34,3556;8327;2516,Paid,Bank Transfer
D06I81406,D06C5425,D06C2260,2024-03-01,282147.12,14840.78,35964.65,6475;9294;1716,Paid,Bank Transfer
D06I95928,D06C7076,D06C6451,2024-05-22,543581.26,65657.11,61705.91,5676;4636;7165,Cancelled,UPI
D06I59418,D06C6675,D06C9999,2024-06-18,292484.78,23283.18,21538.47,9762;5350,Cancelled,UPI
D06I54986,D06C5631,D06C1164,2024-05-26,351632.78,48354.58,51368.24,1179,Pending,Bank Transfer
D06I54965,D06C5225,D06C8201,2024-04-28,18661.74,1633.78,2176.62,6755;9018,Cancelled,Bank Transfer
D06I28210,D06C9401,D06C3532,2024-03-31,31587.97,4688.08,3017.93,6437;1543;6602,Paid,Cheque
D06I63445,D06C5264,D06C9298,2024-06-21,59638.29,6009.9,9604.89,8474;1658;1274,Paid,UPI
D06I20414,D06C7737,D06C6873,2024-05-02,21053.76,1079.63,1460.56,8813,Pending,Cheque
D06I14354,D06C1375,D06C4967,2024-04-11,86305.4,8889.65,14505.72,3825,Paid,Bank Transfer
D06I84063,D06C9609,D06C8522,2024-05-30,41679.97,7406.02,2360.43,5966;5004;6047,Pending,Bank Transfer
D06I16709,D06C4386,D06C2343,2024-05-24,7447.56,871.02,508.4,1517,Paid,Cash
D06I71156,D06C7427,D06C9612,2024-06-04,17918.62,1414.28,2791.89,2426;3956,Pending,Cash
D06I63202,D06C9778,D06C5825,2024-02-17,47818.17,6238.07,3245.84,3076;2829,Pending,Cash
D06I55591,D06C7991,D06C5748,2024-06-07,18513.92,2628.71,1631.01,4998;8516;7295,Paid,Cheque
D06I27347,D06C8522,D06C8299,2024-02-10,8522.21,897.12,1096.34,3111;4482;3650,Cancelled,Bank Transfer
D06I51916,D06C6178,D06C4215,2024-01-23,85433.21,4870.22,11120.95,9858,Paid,UPI
D06I43270,D06C7847,D06C6741,2024-03-29,11659.41,1105.38,1955.73,9910;5494;5293,Pending,Cash
D06I36060,D06C9191,D06C2727,2024-02-07,7740.96,1255.95,638.44,4522,Cancelled,Bank Transfer
D06I84070,D06C7489,D06C3473,2024-04-03,28760.99,1590.36,4505.6,8438,Cancelled,UPI
D06I96326,D06C8936,D06C7846,2024-05-14,4232.15,233.87,713.78,9243;4148;8055,Pending,UPI
D06I15279,D06C7302,D06C6831,2024-03-29,13485.11,1379.56,748.69,4957;4029,Paid,Bank Transfer
D06I88599,D06C4834,D06C5059,2024-03-02,66275.06,8383.32,10520.58,2973,Pending,UPI
D06I37040,D06C5957,D06C8544,2024-02-20,7412.38,730.53,1318.93,6380;2655;4087,Pending,Bank Transfer
D06I26017,D06C8209,D06C8730,2024-05-07,66952.05,8848.88,8266.12,7821;3752;8288,Pending,Cash
D06I91135,D06C3136,D06C6436,2024-05-23,46672.59,3130.74,6891.17,8757,Cancelled,Bank Transfer
D06I59905,D06C9855,D06C5229,2024-05-14,7355.52,1126.73,1053.74,8658;7374;3165,Pending,UPI
D06I23570,D06C3017,D06C9893,2024-06-11,13473.66,1287.9,1663.75,9331;2654,Cancelled,Cheque
D06I44128,D06C7692,D06C6721,2024-02-05,25591.59,3410.97,1721.1,2893;4127;9449,Cancelled,Cash
D06I96561,D06C8826,D06C9049,2024-06-04,1877.84,180.51,189.73,2482;6599,Cancelled,UPI
D06I80260,D06C8358,D06C1692,2024-01-15,18614.08,1586.41,3138.44,5342;3007;4448,Pending,UPI
D06I30947,D06C4137,D06C4391,2024-01-08,25533.63,2009.06,2611.08,7668;1819,Cancelled,Cheque
D06I18848,D06C5825,D06C3732,2024-02-18,4025.56,243.29,293.09,3787,Paid,Cash
D06I99424,D06C6719,D06C1955,2024-01-16,45141.75,3270.78,5400.97,7508;3828;5844,Pending,Bank Transfer
D06I64866,D06C3079,D06C9740,2024-05-22,17867.69,1130.07,2966.85,8656;3794;2828,Cancelled,UPI
D06I78459,D06C8651,D06C1433,2024-06-29,48400.91,3642.22,6156.59,6578;4964;6651,Paid,UPI
D06I91342,D06C1339,D06C8219,2024-03-14,38330.38,5528.56,2982.39,3635;5581;7931,Pending,Cheque
D06I24001,D06C2286,D06C1871,2024-06-17,41083.35,5485.29,5600.23,3129,Paid,Bank Transfer
D06I17959,D06C2098,D06C5229,2024-04-10,13669.54,1619.38,1306.21,1121,Pending,Cash
D06I12362,D06C9464,D06C8956,2024-05-09,31226.07,1704.99,1744.08,7255;7473;9021,Cancelled,Cheque
D06I24958,D06C5981,D06C2556,2024-04-05,37158.97,6445.32,1864.37,3839,Cancelled,Bank Transfer
D06I32370,D06C7399,D06C1784,2024-02-10,18482.31,1199.28,2917.08,9677,Paid,Bank Transfer
D06I32371,D06C7487,D06C1358,2024-03-09,36445.55,4599.21,5780.28,5288,Pending,UPI
D06I92855,D06C6178,D06C2436,2024-03-18,34212.23,5522.21,4903.86,8106;9737,Cancelled,Bank Transfer
D06I43423,D06C4572,D06C2214,2024-06-07,4805.48,262.63,726.98,4738,Cancelled,Cheque
D06I74922,D06C4892,D06C9832,2024-05-12,31542.86,2815.72,4665.99,5594;8180;5808,Paid,UPI
D06I57185,D06C3392,D06C9658,2024-04-28,15220.42,786.87,1992.13,6965;4616,Pending,Cheque
D06I31363,D06C9722,D06C7737,2024-01-15,20916.16,2486.52,1575.69,9194;1149,Cancelled,UPI
D06I27465,D06C8123,D06C2454,2024-06-20,24568.43,3853.91,1977.55,6662,Pending,Cheque
D06I11623,D06C7182,D06C4908,2024-06-27,5167.88,720.88,517.17,7874,Paid,Cheque
D06I33069,D06C7334,D06C7953,2024-05-25,31707.81,5171.5,1937.53,4661,Paid,Bank Transfer
D06I84595,D06C7414,D06C2472,2024-06-06,524135.55,41360.81,50369.9,7115;4068;8985,Pending,Cheque
D06I37002,D06C8299,D06C6442,2024-04-06,460650.49,40509.16,73975.99,4970;4659,Paid,Bank Transfer
D06I33230,D06C6513,D06C6265,2024-01-29,10640.32,1050.0,956.51,1984;2804,Pending,Cash
D06I14713,D06C4420,D06C6365,2024-02-29,657681.52,51216.65,106624.91,3340,Pending,Bank Transfer
D06I32595,D06C4862,D06C3636,2024-04-03,34183.27,5865.29,4244.32,7899;1532;5646,Pending,Cash
D06I36722,D06C9839,D06C1913,2024-04-13,11586.61,1678.53,1333.63,3323;7237,Cancelled,UPI
D06I51012,D06C2878,D06C8119,2024-02-14,21555.16,2862.21,3764.83,9393;5179,Pending,Cash
D06I63044,D06C1957,D06C6408,2024-01-15,22924.82,3581.45,3063.68,2218;3640,Pending,UPI
D06I14308,D06C9201,D06C1788,2024-02-20,10869.85,1865.62,1405.1,4737,Pending,UPI
D06I94236,D06C7074,D06C5488,2024-06-13,79348.43,7579.53,5057.87,9151;5992;8862,Pending,Bank Transfer
D06I15934,D06C4120,D06C5567,2024-04-23,31971.36,4857.21,4022.68,7921;4274;5272,Cancelled,Cash
D06I41399,D06C7334,D06C1701,2024-01-11,10061.67,1252.96,514.38,7336;5371;9099,Paid,UPI
D06I17947,D06C2969,D06C8365,2024-05-17,9879.61,726.37,1206.66,2665;7091;8081,Paid,Bank Transfer
D06I71684,D06C1229,D06C4102,2024-06-09,19886.45,2812.59,2096.41,9628,Cancelled,UPI
D06I10305,D06C9892,D06C8158,2024-05-06,51053.3,3936.79,6195.07,7594;4589,Cancelled,Bank Transfer
D06I41760,D06C4296,D06C1001,2024-06-12,14439.05,993.79,1007.39,9363;1800;5044,Paid,UPI
D06I97799,D06C6305,D06C9467,2024-06-02,12755.32,1623.59,1255.56,4878;6989,Paid,Bank Transfer
D06I22792,D06C8219,D06C5348,2024-03-05,18531.01,1023.86,3060.15,9603;9101,Paid,Cash
D06I29982,D06C3555,D06C3012,2024-06-20,7326.13,667.17,1222.16,9448,Paid,Bank Transfer
D06I63814,D06C9458,D06C8942,2024-02-21,57776.72,7437.2,8189.07,9778;1530;6392,Paid,Cash
D06I58298,D06C3440,D06C8593,2024-04-30,693099.14,95016.17,55216.35,8751;4935,Cancelled,Cash
D06I90267,D06C6851,D06C9824,2024-06-04,7148.47,1044.48,1149.09,2303,Cancelled,UPI
D06I81071,D06C2583,D06C5295,2024-03-16,7111.95,793.09,1003.11,6674;4522,Cancelled,UPI
D06I97850,D06C1386,D06C7182,2024-03-20,25781.89,1741.9,1546.5,7647;9291;7413,Cancelled,Bank Transfer
D06I84605,D06C8533,D06C6120,2024-04-01,26674.38,2983.33,2869.74,7472;8791;2051,Cancelled,Cheque
D06I94317,D06C1368,D06C3372,2024-01-07,6520.69,682.17,842.85,5535;1050,Cancelled,UPI
D06I79882,D06C8548,D06C9298,2024-03-17,20722.91,3236.73,2272.34,5507;7505;2523,Paid,Cheque
D06I79809,D06C8161,D06C7356,2024-05-24,28486.82,1649.03,5053.38,1138;7586;7301,Paid,Bank Transfer
D06I91198,D06C3563,D06C6483,2024-02-14,26629.14,2694.79,3954.09,9525;5564,Pending,Cheque
D06I64585,D06C6475,D06C3425,2024-02-01,16346.89,1997.69,2308.57,9905;6969,Paid,Bank Transfer
D06I15872,D06C9908,D06C1709,2024-04-16,36425.08,2092.59,3199.82,5594,Cancelled,Cheque
D06I67314,D06C9370,D06C3450,2024-03-14,18210.01,1298.01,2680.42,7759,Cancelled,Cash
D06I17261,D06C7232,D06C5273,2024-03-18,11824.53,1056.14,1978.77,5604;2095;2869,Cancelled,Bank Transfer
D06I96958,D06C5130,D06C1918,2024-05-17,22832.99,1923.95,1516.47,2793,Paid,Bank Transfer
D06I45455,D06C3598,D06C2472,2024-01-22,13574.27,2266.32,960.08,9712,Cancelled,Bank Transfer
D06I95231,D06C2556,D06C3722,2024-06-05,50278.86,5676.97,5163.32,7091,Cancelled,Cash
D06I80910,D06C2727,D06C6287,2024-02-10,21631.2,2242.29,3625.74,7885,Cancelled,Bank Transfer
D06I72768,D06C9049,D06C9113,2024-02-19,7112.51,764.83,762.5,5276,Paid,Cheque
D06I78745,D06C8136,D06C1208,2024-05-10,13970.49,1304.55,2115.23,1577;4451;4927,Cancelled,Cash
D06I52622,D06C7476,D06C9963,2024-03-04,51866.65,6443.6,6844.98,2338,Paid,Bank Transfer
D06I36893,D06C3569,D06C4877,2024-03-28,41569.01,3895.08,6249.3,1999,Pending,Cheque
D06I35743,D06C8420,D06C3871,2024-01-19,25728.39,4360.66,4026.18,2614;7031;8171,Pending,UPI
D06I87130,D06C4215,D06C6265,2024-05-02,85148.77,9941.31,8062.43,2147;5749,Paid,UPI
D06I37187,D06C9893,D06C9553,2024-05-15,787078.69,105718.07,83984.43,9576;7095,Pending,UPI
D06I84558,D06C7447,D06C5304,2024-04-08,40532.03,4457.81,5304.2,1264,Cancelled,Bank Transfer
D06I10704,D06C3331,D06C8285,2024-02-19,22705.22,2778.37,3331.06,9365;5828;5556,Paid,UPI
D06I85606,D06C3349,D06C4282,2024-03-27,8614.12,1240.51,588.96,5886;5687;6625,Cancelled,UPI
D06I72056,D06C7034,D06C1768,2024-03-11,47489.91,7014.83,3860.02,6180,Pending,Cheque
D06I51874,D06C2064,D06C3509,2024-05-12,19154.95,1890.02,3038.36,6097;2288;6785,Pending,Cheque
D06I52666,D06C5391,D06C2612,2024-04-29,44327.83,3817.31,4473.8,6638;6026,Paid,Bank Transfer
D06I86624,D06C3136,D06C9228,2024-03-26,12683.68,1016.32,1775.5,6391;2340,Paid,UPI
D06I62110,D06C7510,D06C7833,2024-05-13,5176.73,620.84,841.71,5855;9974,Cancelled,UPI
D06I33565,D06C8989,D06C7424,2024-03-06,29426.91,2054.82,3585.35,6891;3980;5192,Paid,Cheque
D06I47666,D06C4152,D06C5267,2024-04-23,593655.74,55448.97,75945.03,2226;2145,Paid,Bank Transfer
D06I59836,D06C4737,D06C7242,2024-06-21,45768.61,5153.74,7296.93,1866,Pending,Cheque
D06I62807,D06C1148,D06C7257,2024-03-05,24283.01,3434.77,3838.34,1257;1710,Paid,Bank Transfer
D06I76256,D06C3360,D06C1843,2024-02-29,22779.37,3492.26,1606.34,5895,Cancelled,Cheque
D06I16451,D06C3552,D06C3817,2024-04-02,12799.08,880.64,1486.02,8595;6699,Pending,UPI
D06I27216,D06C7427,D06C9824,2024-06-06,18077.81,1758.16,2918.14,6266,Paid,Cash
D06I58572,D06C5931,D06C9612,2024-05-27,62038.5,7788.91,4297.52,1862;3506;2902,Pending,Bank Transfer
D06I76804,D06C8675,D06C2816,2024-01-07,53881.15,3733.16,5406.44,7548;7195,Pending,Cheque
D06I49777,D06C1788,D06C5885,2024-01-22,6438.34,930.21,880.16,6865,Paid,Cash
D06I25166,D06C6461,D06C9530,2024-02-02,26774.45,3975.96,3284.46,8205,Paid,Bank Transfer
D06I36166,D06C8913,D06C6721,2024-06-28,18932.85,1184.96,1021.26,8538;4618,Cancelled,Cheque
D06I93613,D06C8926,D06C5625,2024-01-19,13759.39,1725.57,2401.35,2343;6556;2902,Pending,UPI
D06I83958,D06C6019,D06C9989,2024-06-09,34345.69,6147.21,4784.77,2969;3829;1187,Cancelled,Cheque
D06I19098,D06C2258,D06C5796,2024-02-21,99178.21,5378.53,5684.49,8223;9591;3879,Paid,Cash
D06I73141,D06C5340,D06C6127,2024-05-16,282858.04,14296.99,15928.52,8629;1840;4571,Paid,UPI
D06I73512,D06C5955,D06C2475,2024-06-12,37721.49,4838.91,5568.04,9068,Cancelled,Bank Transfer
D06I10783,D06C1813,D06C4152,2024-02-10,76887.42,13401.99,10292.22,8415;6381,Cancelled,Cheque
D06I58910,D06C6741,D06C7337,2024-03-06,702435.1,94249.14,113067.62,3533;8110;6647,Cancelled,Cash
D06I48942,D06C7334,D06C4215,2024-04-28,38447.33,2312.2,6781.38,4420,Pending,UPI
D06I63877,D06C3820,D06C8184,2024-03-13,2995.94,454.8,508.46,7302;5915,Paid,UPI
D06I28531,D06C7741,D06C2293,2024-01-07,96472.14,8632.5,15996.98,1027,Pending,UPI
D06I81678,D06C8726,D06C1816,2024-01-14,9866.04,1651.69,994.4,8181;5349;9814,Cancelled,Bank Transfer
D06I92821,D06C9963,D06C9216,2024-06-17,32173.12,2517.19,4777.44,2571;5849,Pending,UPI
D06I96562,D06C8360,D06C7426,2024-05-24,431929.89,49520.8,58678.96,5869;1461,Cancelled,UPI
D06I40432,D06C5613,D06C7756,2024-01-01,14772.76,1890.54,1667.74,4519;9828,Paid,Cheque
D06I30580,D06C5699,D06C1678,2024-03-14,28300.5,4927.47,2785.66,3879,Cancelled,UPI
D06I36407,D06C7067,D06C1160,2024-06-04,220985.01,30215.43,23660.35,9577,Paid,Cheque
D06I12043,D06C5348,D06C1678,2024-01-12,26903.37,4804.23,1524.58,3556;4012,Pending,Cash
D06I50166,D06C6305,D06C9963,2024-05-13,10148.45,594.34,964.51,3935;2674,Paid,UPI
D06I84628,D06C2586,D06C5010,2024-01-18,21130.65,1093.84,3211.01,6185;1273,Paid,Bank Transfer
D06I54862,D06C9999,D06C9765,2024-03-12,69444.27,10177.84,8192.31,5967,Pending,Cash
D06I29558,D06C4652,D06C3598,2024-01-15,15337.99,1464.55,1296.37,5786;7862;7916,Pending,UPI
D06I17878,D06C5838,D06C8936,2024-02-03,38213.55,2611.37,3084.23,9670;1611,Paid,Cash
D06I52590,D06C8201,D06C8872,2024-03-27,200089.23,15271.88,30451.64,8964;5951;9801,Paid,Cash
D06I30347,D06C8779,D06C7242,2024-04-09,3387.24,295.39,374.87,6828;4958;8259,Pending,Cash
D06I16887,D06C3979,D06C3582,2024-06-09,11782.85,1653.45,1169.36,4890;6677,Cancelled,Cheque
D06I99244,D06C3923,D06C1243,2024-05-28,431323.03,40131.95,40482.86,8170;5116,Pending,Cash
D06I61473,D06C7149,D06C2434,2024-04-01,438458.22,25835.71,59412.95,4026;3650;7544,Pending,Bank Transfer
D06I77213,D06C5264,D06C1773,2024-04-25,28065.21,2022.2,3242.62,7897,Cancelled,Bank Transfer
D06I25524,D06C6859,D06C8112,2024-01-18,16165.07,957.87,1370.95,2624;3806,Paid,Cash
D06I98088,D06C6138,D06C6635,2024-06-06,32922.36,3755.25,4068.23,1675;1052,Paid,Cash
D06I77579,D06C2407,D06C8533,2024-04-27,67368.59,5288.16,6169.09,2958,Paid,UPI
D06I33754,D06C4652,D06C5885,2024-02-23,29814.47,2296.71,3842.21,1951;4967,Pending,UPI
D06I53687,D06C3177,D06C5130,2024-05-21,29821.33,4598.99,5039.54,6233;3760;3084,Cancelled,Bank Transfer
D06I44860,D06C2556,D06C5171,2024-01-13,18522.3,1151.14,2627.05,6594,Pending,Cash
D06I66493,D06C9832,D06C2681,2024-01-05,43079.62,2514.69,4974.42,5222;1413;4843,Pending,UPI
D06I42408,D06C4794,D06C3844,2024-04-19,184613.3,17980.3,29094.53,6662;7227;6628,Paid,Cheque
D06I36720,D06C4697,D06C3353,2024-01-14,44547.58,2822.28,2768.85,5789;9764,Pending,UPI
D06I38822,D06C3844,D06C8034,2024-03-23,29634.63,4303.9,3379.72,6041;7453,Pending,Bank Transfer
